Page,Review Number,Rating,Review Text
7,7,"5,0","4 senedir Gaziantep te yaşayan birisi olarak yolum ilk defa düştü. Lezzet olarak gerçek anlamda Gaziantep i hissediyorsunuz. Calisanlar çok ilgili bu en sevdiğim özelliği oldu. Hızlı servisleri var. Gaziantep e disardan gelenler için eğer yöresel yemekleri merak ediyorlarsa , aradığı her şeyi burada bulabilirsiniz. Karar veremezseniz ortaya tadimlik olarak verilen gastronomi tabağını tercih edip , hoşunuza giden olursa porsiyon olarak isteyebilirsiniz."
7,8,"5,0",Beyran harikaaaaaaaa! Yoğurtlu yeşil elma mezesi için bir şey söyleyemeyeceğim 😅 çalışanlarımn hepsi çok nazikti.
7,9,"4,0","Beyran denedik bizim için biraz ağır geldisunum güzel bakır tabaklarda dumanı üstünde geliyor
İçli köfte bizim alışkın olduğumuzdan oldukça küçük baby içli köfte iki adet bir porsiyon güzeldi çocuklar sevdi 
Yoğurt patates ve dereotuna benzer yöresel bir ot ile süslenmiş sadece bunu yemek için gelirmiyim sanmam çok farklı gelmedi
Yoğurt yeşil ekşi elma tarçın limon farklı bi mezeydi deneyebilirsiniz 
Ama efsane olan kuş gözü tatlıydı üç adet porsiyonlar fiyat pahalıydı ama 180 lira minicik tatlı 
Genel olarak ortam çok karışık gibi görünsede her detay ilgi çekici foto çekmek için güzel ortadaki masalar benim çok hoşuma gitti elinize sağlık teşekkür ederim"
7,10,"5,0","Geç kahvaltı niyetine ziyaret ettiğimiz restoranda çalışanların yakın ilgisi ve bilgilendirici yönlendirmeleri yöresel yemek seçimimizde son derece faydalı oldu .Beyran , içli köfte ( küçük boyutta , dışı son derece çıtır ve ince kabuklu . Yağ emmeden pişirilmiş ) ve karışık tadım tabağı aldık. Yemekleri ve hizmet kalitesini çok beğendik"
7,11,"5,0","Bayramda Antep ziyaretimizde gittim Yesmeğe, kapıdaki kuyruğu beklemeye değer bi lezzet şöleni. İnanılmaz bir lezzet çeşitliliği mutlaka gidilmesi gereken bir yer"
7,12,"5,0",Çok çok güzel bir mekan ve çok lezzetli. Sürekli buraya geliyoruz . Eşimle Gaziantepteki tek adresimiz. Bol kazançlar diliyorum :)
7,13,"5,0",Gaziantep yemeklerini aynı anda tatmak istiyorsanız tercih edebileceğiniz bir yer. Yemekleri leziz personeli güler yüzlü ve ortam son derece hijyenik.
7,14,"5,0","Kapıdan girer girmez personelin sıcak samimi karşılaması, yemeklerin tanıtımı, servis ve sunumu... Yemeklerin lezzeti. Hepsi harikaydı. Emeği geçen tüm arkadaşlara teşekkür ederim. Hayırlı işler kolay gelsin."
7,15,"5,0","Mükemmel lezzet, mükemmel personel, mükemmel sahipler. Yöresel Antep yemekleri tatmak istiyorsanız kesinlikle tavsiye ederim."
8,1,"5,0",Genel olarak yesemekte yerim yemeğimi gerek lezzet olarak gerekse güler yüzlü personeli olarak başarılı bir mekan herkese tavsiye ediyorum
8,2,"2,0","Benim bu restorantı seçme sebebim yöresel ve farklı şeyler denemekti. Fakat hayal kırıklığı oldu... Ayva kebabı istedim yok dediler, maş piyazı istedim yok, çiğ köfte istedim yok... Saat akşam üzeri 5'di... Sonra mecbur patlıcan kebabı ve firik yedim. Lezzetliydi. Hayatımda ilk defa Beyran Çorbası içtim o gayet başarılıydı. 
Diğer yemekler iyi bile olsa istediğim şeyi yiyememek moralimi oldukça bozdu. Sanırım bir daha gelirsem başka restoranta gideceğim."
8,3,"5,0",Bayram olduğu için çok kalabalıktı fakat servis çok hızlıydı. Hepsinin tadı çok güzeldi içerisi temizdi. Şiveydis yedik çok güzeldi tavsiye ederim
8,4,"2,0",Çok fazla abartılıyor hiç öyle söylendiği gibi ilgi alaka yok yemeklerinide çok beğenmedim tadımlık olan tepsilerden aldık hepsi nohut ve patlıcan üzerine yani çok abartılıyor güzel değil boşuna o sırayı beklemeyin 😡
8,5,"1,0",Gerçekten gittigime mı yanayım 1 saat dışarıda sıra beklediğimeni yanayım soğan kebabı patlıcan kebabı diye bildiğiniz soğanı patlıcanı kozleyip tadı bile olmayan bir tane köfte koymuşlar 5 kişi gittik masada 3tane ekmek vardı 4 kez ekmek rica ettik ama getirmediler soğuk suiceceklerimizi bile eksik getirdiler emin olunki keşke yemeseydik daha iyiydi paranıza yazık gerçekten
8,6,"5,0",Bayram tatilinde gelip doğru düzgün hiç bir yer açık değildi. Ama siz hem açıktınız hem de ilginiz güzeldi. Teşekkürler
8,7,"5,0",Sanırım yöresel yemeklerin neredeyse tamamını deneyimleyebileceğiniz tek yer… Bize servis veren Ökkeş Bey’e ayrıca ilgisi ve misafirperverliği için teşekkür ederiz.Çok lezzetli mutfağı… kesinlikle tavsiyedir
8,8,"5,0","Çalışanlar, yemekler bu kadar mı iyi olur.Gaziantep mutfağının hakkını veren bir işletme.Kapida kuyruk var ama beklemeye değer eğer Antep lezzetlerini tatmak istiyorum derseniz mutlaka gidin."
8,9,"5,0",Bayram olmasından dolayı epey bir sıra bekleyerek girdik fakat hem Beyran çorbasını hem de kebapları beğendik. Servis çalışanları yoğunluğa rağmen güleryüzlü ve ilgiliydiler
8,10,"5,0","Erzurumdan Gaziantep’e geldik ve burası ilk durağımız oldu :) iftar için geldik. Öncelikle rezervasyonunuz yoksa sanırım baya bi sıra beklemeniz gerekiyor. Bayram olduğu için de beklemiş olabiliriz. Onun dışında aşırı ön yargılı olarak yediğim beyran çorbasına bayıldım inanılmaz doyurucu ve lezzetli. Acı sevmeyenler için çok uygun değil ama ksrışık çorbaları hiç sevmediğim halde bir bütün olarak benim damak tadıma çok uygundu. Onun dışında zeytinyağlı kuru dolması, soğan kebabı, patlıcan kebabı, tadım tabağındaki ayvalı yoğurtlu bi mezesi :) favorilerimden oldu. Ama en önemlisi işletme üslubu. Gerçekten ilgili ve kibarlar :) Tek bi şeye dikkat edilmeli; temizlik. Çay bardakları ve tabaklardan bi tanesi biraz lekeliydi. Teşekkür ediyorum benim için güzel bi iftar oldu :)"
8,11,"5,0","Antep mutfağının yöresel adresi kesinlikle. Özellikle kuru dolması, beyranı, çiğ köftesi efsane. Antep’e geldiğinizde mutlaka uğrayın"
8,12,"5,0",Her şey çok güzeldi müşteri memnuniyeti gözeten bir işletme evcil hayvan kabul etmeleri çok ince bir davranıştı işletme sahibi cok ilgiliydi  tüm çalışanlar güler yüzlüydü.
8,13,"5,0","Bu restoran, yöresel yemekleriyle çalışanların güler yüzlülüğü ile aklımızdan çıkmayacak. İşletme sahibinden mutfak kısmında hazırlık yapanlara kadar memnun kalmadığımız hiçbir şey yok. 
Evcil hayvanımızı hiç sorun etmeyerek kabul etmeleri harika bir durum. Antep'e gelip gidilmesi gereken başlıca mekandır"
8,14,"5,0",Herşey çok lezzetliydi ve mekan çok temizdi. Beyran çorbası mutlaka için. Kapı önünde kuyruk bekledik ama beklediğimize değdi.
8,15,"5,0",Özellikle gastronomi tepsisi her yemeği tatmamıza vesile oldu eşimle bayıldık 2 günümüzde de uğradığımız bir mekan oldu
9,1,"5,0",Yöresel yemekleri denemek için harika bir restoran. Buraya gelip her şeyden az az tadabiliyorsunuz. Ahmet bey bizimle çok ilgilendi. En son çok merak ettiğimiz tarhun otlu ayranaşı çorbasını ikram etti ve beni kalbimden vurdu bu lezzet. Biz 4 kişi geldik. Her yemekten tatmış olduk neredeyse. Hepsi çok özenli ve lezzetli. Gaziantep’e her geldiğimde mutlaka uğrayacağım. İlginiz için çok teşekkürler hepinize.
9,2,"5,0",Gaziantepli olarak ilk defa geldiğim memleketime eşimle bu güzel yere rastladık .Yemeklerinin lezzeti ve dekorasyonları beni eskilere götürdü .Personelleri çok güler yüzlü kibarlar .
9,3,"4,0","Dolması ,yuvalaması ve mezeleri lezzetli çalışanlar fazlasıyla ilgiliydi.Yöresel yemek yemek için Gaziantep’te gidilmesi gereken bir lokanta"
9,4,"5,0",İnanılmaz lezzetli  tatlar çok iyi ortamı havası çok güzel kesinlikle gidilmesi gereken yer gaziantepe bunun için gelinir.
9,5,"5,0","Özellikle içli köfte ve kebabı inanılmaz güzel , herşeyden önce otantik ve tarihi dokusu yemekten önce ilk  cezbedici özelliği"
9,6,"5,0","Beyran, yuvalama ve içli köfte yedik. Hepsi birbirinden lezzetliydi, ilgileri ve alakaları çok iyiydi. Atmosfer çok güzel"
9,7,"5,0",Mezeler ve sıcak yemekler için tadım tabakları aldık. Hepsi çok lezzetliydi. İçli köfte de çok lezzetleydi. İki kişilik bir tadım tabağı bence. İkram olarak verdikleri reyhan şerbeti de çok keyifliydi. Çalışanlar çok düzgün ve ilgiliydi. Kesinlikle gidilmesi gereken yöresel mutfak lezzetleri vardı. Fiyatlarda gayet makul.
9,8,"5,0",Güler yüzlü çalışanları lezzetli yemekleriyle çok memnun kaldık.gaziantepin yöresel yemekleri denenmek üzere mutlaka gidilebilir
9,9,"5,0",Nezih bir ortamda kaliteli yemek için güzel bir fırsat. Yöreselleri deneyin. Sıcacık ve enfes. Tavsiye ederim. Nostaljik müzikleri de unutmayalım
9,10,"5,0",Tadım tabaklarını denedik ve gerçekten şaşırtıcı lezzetler olduğuna inanıyoruz. İçli köftesini yemeden de sakın gitmeyin :)
9,11,"5,0",Tek kelime ile harika. Fiyatları uygun ve lezzetli. Gaziantepe geldiğinizde ugramanız gereken bir durak.tafsiye ederim.
9,12,"5,0",Çok güzeldi. 10 numara 5 yıldız. Ambiyans ve yemekler harikaydı. Çok merkezi. Çalışanlar nazik ve güleryüzlü. Antep’e tekrar yolum düşerse kesin uğrayacağım
9,13,"5,0","Herşey çok mükemmeldi , çorbalar nefis...4 kişi gittik 3 kişilik karışık yemekler ortaya kondu.Ufak ufak hepsinden denedik.
Yine gelip diğer yemeklerden deniycez."
9,14,"2,0",Antepin bukadar ticari yerinde olupta bize tüm yemeklerimiz coğrafi işaretli dediniz içli köfte hariç yemeklere güzel diyemiycem maalesef sizin adınıza üzücü birşey ve işin kötüsü tüm arkadaşlar 9 kişi benim gibi düşünmesi
9,15,"5,0",Kalite zaten yılların tecrübesi. Müşteri memnuniyeti de harikulade. Memnun kaldık. Kesinlikle gelinmesi gereken bir mekan. Antep mutfağı…👌 ✨
10,1,"4,0","Yöresel lezzetler için güzeldi. Eşimle gittik. 2 tane içli köfte, yarım porsiyon antep dolma, beyran yarım porsiyon, ayran aşı çorbası yarım porsiyon söyledik. 450 TL ödedik. İçli köfte fırınlanmış gibiydi, içinde ceviz vardı, yenebilir. Beyran da kelle paça benzeri ama dövme vardı içinde. Çokta aramam açıkçası. Ayran aşı güzeldi ama. Çayları ikramdı, zahter çayı istedik. Bizde ki kekik çayının biraz daha keskin hâli. Hafif acıydı kekik çayına göre."
10,2,"3,0","Ortalama bir restoran, küşleme ve et şiş istedim, fakat küşleme çok pişmiş ve herhangi bir et şişten farkı yoktu, et şiş ise çok sertti çiğnerken ağzım yoruldu diyebilirim, çorbaları ise gayet başarılıydı."
10,3,"5,0",Efsane bir ambians var. Personeller ilgi ve alakalı. Yemeklerin lezzeti zaten tartışmaya kapalı. Mutlaka gidip deneyimlemenizi isterim
10,4,"5,0","Antep'teki ilk durağımız olan Yesemek bizi çok mutlu etti. Antep'in muazzam yöresel yemeklerini bir arada görmek, tatmak harikaydı. Hem yemekler, hem dekor, kullanılan sofra malzemeleri, hem de garsonumuz Ahmet Bey'in güler yüzü ve yemekleri sunumu, anlatışı çok iyiydi. Haftasonuna özel ayva ve soğan kebaplarını da tatma fırsatı bulduk. Antep mutfağının hakkını veren, Antep'e gelince muhakkak gidilmesi gereken bir mekan."
10,5,"5,0","Kimle giderseniz gidin bayılacağınız bir mekan.... Yemekleri zaten şahaneyfi, aynı zamanda yemekten sonra kahve ve reyhan şerbeti ikram ettiler ve onlar da ayrı keyifliydi. Özetle Antep'e uğrarsanız mutlaka buraya da gelin. Güler yüzlü ekibiniz ve ilginiz için ayriyeten teşekkür ederim. Gerçekten dünya bir ev olsa mutfağı Gaziantep olurdu...."
10,6,"5,0","Yesemek e Antep te yaşamaya başladığımdan beri düzenli giderim(1 yıldır) ,şehir dışından gelen misafirlerimi de gerek Ordu caddesi gerek Bakırcılar Çarşısı civarındaki iki şubesine de götürürüm.Her daim memnun ayrılırım.İki şubede de ilgi alaka hizmet ve lezzet her seferinde beklentimi karşılamakta ,içli köftesini ,beyranını ,mezelerini ısrarla öneririm ayrıca benim favorim dövmeli alaca çorbası et sevmeyenler veya vejetaryenler için de mükemmel bir seçim.
Antep te iseniz veya Antep e yolunuz düşerse mutlaka uğrayınız."
10,7,"5,0","Bütün yemekler harikaydı. Personelleri çok sıcakkanlı ve kibardı. Yediğim en iyi ikinci içli köfteydi, birincisi anneminki😊"
10,8,"5,0",Yediğim en güzel yemeklerdi hepsini teker teker tattım ve bayıldım kesinlikle gelinmeli içerisinin ambiyansı ve hizmet kalitesi cok iyiydi
10,9,"5,0","Çalışan arkadaşların ilgisi ve hizmet anlayışları beklentimizin çok üzerindeydi. Özellikle Yusuf ve Serkan Bey çok misafirperverdi, yemeklerine gelecek olursam tadı damağımızda kalarak ayrıldık. Emeği geçen tüm çalışan arkadaşlara teşekkürler. İtinayla önerilir 🙏🏼☺️"
10,10,"5,0",Beyran çorbası harikaydı; servis hızlı ve çalışanlar kibar ve güler yüzlüydü. Mekanın yeri de Gaziantep’in tarihi bölgesinde yer alıyor. Zaten mekanın içi de tarihi dokuya uygun dizayn edilmiş. Çok beğendim.
10,11,"5,0",Gaziantep’te Antep mutfağına özgü yemekleri tatmak için tavsiye üzerine gittik. Yuvalama ve ekşili köfte üzerin gittiğim mekanda her bir lezzete ayrıca hayran kaldım. İçli köftesinin de tadı anlatılmaz yaşanılır bir tatta idi. Yolunuz düşerse Kesinlikle gitmenizi tavsiye ederim. Güler yüzü ve eşsiz lezzeti ile Antep gezinizde mutlaka Yesemek’e bir fırsat vermelisiniz. Pişman olmayacaksınız 🌸
10,12,"5,0","Bakırcılar çarşısının hemen üst girişinde yer alan bu restoran antika eşyalarla süslenmiş, nezih, temiz ve muhteşem bir ambiyans içinde yemek yemenizi sağlayan tarihi bir mekan. Yemeklerin porsiyonları oldukça büyük, görünümleri, sunumları ve servis edilişleri keyifli ama elbette tatları... Tek kelimeyle muhteşem. Beyran çorbasıyla aşk yaşayabileceğimi hiç düşünmemiştim. Ama oldu işte :) Tek başına gittiğim bu restoranda son derece keyifle yemek yedim. Fiyatları da oldukça uygun. Hamburger menü fiyatına harika iki yemek yedim. Yemek sonrası ikram edilen zahter çayını içmeden çıkmayın derim."
10,13,"5,0","Beyran çorbası ve içli köftesi gerçekten çok güzel,çalışanlar ilgili ve güleryüzlü,konumu da merkezi tavsiye edilir."
10,14,"1,0",Yemeklerini hiç begenmedik. Soğan kebabı ve ayva kebabında dört tane küçücük et köfte vardı ve hiç güzel değildi. Ayrıca çok pahalıydı
10,15,"5,0",Harika yöresel yemekler var. Hepsini tavsiye ederim . Merkezi konumda. Özellikle Serkan kalemci beye teşekkür ederim
11,1,"5,0",Yöresel antep yemekleri tattırmak için misafirlerimi getirdim. Çok misafirperver bir sahibi ve ilgili çalışanları var. Güzel bir Antep izlenimi bırakmak isterseniz misafirlerini mutlaka getirmelisiniz. Yemeğin üzerine zahter içmeyi unutmayın :)
11,2,"5,0",Gerçekten ilgililer. Sahibi cok misafirperver davrandı. Tadım tabagiyla antep mutfagini tanimanizi tavsiye ederim.
11,3,"5,0",Harika bir restorant. Çok ilgililer. Yemekler aşırı lezzetliydi.  Antebi tümüyle yansitmislar. İşletme sahibi çok kibardi. İç dekoru otantikti ve çok temiz bir mekandi
11,4,"5,0",Her şeyiyle çok beğendiğimiz bir mekan oldu. Özellikle tadım menüsü sayesinde Gaziantep yöresel yemeklerini tem seferde deneyimledik ve çok beğendik. Ayrıca çalışanları çok güler yüzlü ve naziklerdi çok teşekkür ederiz :)
11,5,"1,0",Yediğimiz minicik tabakta boş mezeler ve 2 içli köfte ve minicik 3 tabak çorba yanında da 3 kuru dolma ödediğimiz 1025 lira soygun resmen ve karekod ile okuttugumuz menüde fiyatlar vardı ama eskiymis
11,6,"5,0",Güleryüzlü ilgili personeli ve muhteşem yemekleriyle kesinlikle gidilmesi gereken bir restoran Gaziantep’in tüm lezzetlerini bir arada tadabiliyorsunuz
11,7,"4,0",Yöresel lezzetleri deneyimlemek için harika bir yer. Oldukça lezzetliydi. Ve birçok yere göre uygun. Çalışanlar güleryüzlü ve ilgili. Ayrıca ilk defa geldiğim için birçok ikramda da bulundular. Tekrar teşekkürler. Kolay gelsin.
11,8,"5,0",Mükemmel bir paça idi ellerinize saglik Adem ustamizin ellerine sağlık  usatamiz bizimle çok ilgili ve espirili idi
11,9,"5,0","Beyran çorbasını denemek için girdik. Çok beğendik. Bol sarımsaklı, etli bir çorba. 
İçli köftesi bugüne kadar yediğim en güzel köfteydi. İç malzemesi bol, dışı ince ve çok lezzetli. Kesinlikle içli köfteyi burada denemenizi tavsiye ederim."
11,10,"5,0","Eğer antebe gelip ne yesek nelerin tadına baksak diye düşünenlerdenseniz geleceğiniz tek adres kesinlikle burası olmalı.Kuru dolması enfes, içli köfte bu yaşıma kadar yediklerimin en iyisi, yuvalama deseniz böyle bir lezzet yok. Tüm yöresel yemekleri bulabileceğiniz ve tadım yapabileceğiniz tek adres diyebilirim."
11,11,"5,0",İlgi alaka 10 numara şefin ellerine sağlık süper yemekler antepte gidilip yenilenebilenecek tek yerlerlerden 1. Cisi
11,12,"5,0","Yemekler harika, çalışanlar muhteşem, bıkmadan usanmadan burun kıvırmadan sorduğumun merak ettiğim herşeyi tüm detayları anlattılar ayrıca fiyat performans olarakta gayet iyi…"
11,13,"5,0","Çalışanlar çok ilgili, alakalı ve güleryüzlü servis ettikleri tüm yemekleri çok iyi şekilde tanıttılar. Rastgele girdik fakat çok memnun kaldık. Bu işletmeyi öncelikle çalışanların güleryüzlülüğü, ilgisi ve samimiyeti için ki bir işletmeyi işletme yapan en önemli şey ve sonrasında enfes yemeklerinden dolayı teşekkür ederim. Asla tereddüt etmeden yöreye ait tüm leziz yemekleri tadıp deneyimleyebileceğiniz bir yer"
11,14,"5,0",Gaziantep e iş ziyareti için gitmiştik tavsiye üzerine restoranta girdik iyikide gitmişiz kapıda karşılama mükemmel sunum ve mekan çok güzel en önemlisi yemekleri mükemmel siddetle kavsiye edilir
11,15,"5,0","Otantik ve lezzetli 
Yöresel yemekler o kadar lezzetliydi. 
Baharatlarını denge uyuma çok güzeldi.
Mutlaka gitmelisiniz"
12,1,"5,0",Bursa Gemlik ten geldik garsonları ve bilhassa işletme sahibi Metin beye çok çok teşekkür ederim gerçekten mükemmel bir yer tavsiye ederim
12,2,"5,0",Yöresel Gaziantep yemeklerinin tadına bakabileceginiz Antepteki en güzel yerdir. Gerek yemeklerin lezzeti gerekse çalışanların nezaketi ben buraya tekrar gelmeliyim dedirtiyor. Özellikle içli köftesini bundan daha iyi bir yerde yiyebileceğinizi düşünmüyorum. Harikasın yesemek!!!
12,3,"5,0",Bu ülkedeki en lezzetli içli köfte burada…Tek kelimeyle mükemmel ayrıca yuvalama da harika herkese tavsiye ediyorum
12,4,"1,0",Yuvalama için gittik beğendik zerde sütlaç tatlısını denedik zerdesi hoşumuza gitti mekan çok hoş fakat bizi rahatsız eden tek birşey vardı iki kiminin birbirlerini elemesi bu görüntü hoş deyildi orası bir restorand kebapci felan deyil bu durumdan çok rahatsız olduk herşey için teşekkürler
12,5,"5,0",Çok guzel ve lezetli yemekler burada hizmete güler yüz ve daha fazlası için yesemek yöresel yemekleri kalitenin adresi
12,6,"5,0","Antep’e gidince uğramadan devam etmem artık… yöresel yemeklerin bu kadar lezzetli olduğu ve ilginin hizmetin bu kadar yoğun olduğu bir restaurant daha görmedim…asla endüstriyel mutfak değil, kendi mutfağınızda evinizde yermiş gibi..kesinlikle gönülden tavsiye 🙏🌷"
12,7,"5,0","Gayet güzel samimi  bir mekandı. İlgi alaka iyiydi, tavsiye ederim. Yemekler damak tadına uygun olunca verilen ücret değdi."
12,8,"5,0","Yesemek tam bir Gaziantep mutfaginin en güzel hali diyebiliriz. Kebap lahmacun dışında farkli tatlar deneyimlemek icin gittigimiz restaurantta o meshur yuvalama yemeginin en guzel halini yedik , sefin tavsiyesiyle aldigimiz mumbar dolmasi muthisti daha once farkli yerlerde yedigimizle alakasi yoktu gercekten . Fark yaratan bir baska ozelligi gerek servis personelinin gerek kasada duran isletmeci olarak dusundugumuz begefendinin misafirperverlikleri , nezaketleri hos sohbetleri oldu. Kisacasi hizmet ve lezzet bence ikisini de barindirmakta, ziyaret edilmeli."
12,9,"5,0",Öncelikle güler yüzünüz ilginiz için sonsuz teşekkürler 🙏 ankaradan geldik hem yöresel hemde sağlıklı ve olsun derseniz mutlaka uğramanızı tavsiye ederim. O kadar ilgili ve sıcak kanlılar ki sanki ailenizin işlettiği bir yere gitmişsiniz gibi hissediyorsunuz. Ben sizin yerinizde olsam bir çay içmeye bile uğrarım o samimiyeti yaşarım. Çok teşekkür ederim güzel sohbetiniz güler yüzünüz için 🌸🙏 sizin gibi işletmeleri iyi var 🌸
12,10,"5,0","Isletmecilikleriyle ve misafir perviklikleriyle çok tatlı bir mekan 💫 öyle ki onca yeri gezmiş biri olarak her zaman  hatirlayacagim ve herkese tavsiye edip, birgun mutlaka tekrar ziyaret edecegim bir restaurant... Kapıda karşılamalarindan tutun da masamıza gelip ailemizden biri sıcakliğinda bizlerle sohbet etmelerine; siparislerimizden cok daha fazlasini sunmalarina kadar kolay kolay unutulacak bir yer değil. Aksam hasta ve mizmiz olan oğluma gercek bir dede sevkati ile isletme sahibi Metin abinin çorba ikram etmesi ve üstelik ""ben senin dedenim, ben icireyim ister misin ?"" demesi nasil unutulabilir ki ?  Ökkeş Bey ve tüm çalısanlariyla, sunumları, ilgi alakaları, fiyatları ve icli köfte başta olmak üzere (daha iyisini hiç bir yerde yemedim) tarhunlu çorbası ve diğer yöresel tatlarıyla asla pisman olmayacaksınız. Yesemek seni çok sevdik, var ol 💗"
12,11,"5,0","Tertemiz, ilgili çalışanları ve bayılarak yediğimiz yemekleriyle aklımızda kalacak bir mekan, gönülden tavsiye :)"
12,12,"1,0",2 senedir sıklıkla geldiğim bir mekandı. Uzun zamandır gelmiyordum bu gelişim son oldu. Tam porsiyon Yuvarlama çorbasının içinde sadece 1 parça et vardı. Kuru dolmanın pirinçleri pişmemişti. Beyran’ın tadı eskisi gibi değildi. Antep’te en sevdiğim yerlerden birisiydi ama eski kalitesi ve lezzeti maalesef yok.
12,13,"5,0","Herşeyden önce mekanın güzelliği, sahininin çalışanların ilgisi bizim için çok kıymetliydi. Yemeklere bayıldık özellikle içli köfte favorimizdi. Bu lezzetlere görede fiyatlar aşırı makuldü. Şiddetle tavsiye ediyorum🥰"
12,14,"5,0",İstanbuldan Gaziantep’e ilk defa geldim yemeklerine bayıldım kesinlikle gidilmeli ayrıca çalışanların kibarlığı mükemmeldi işletme sahibi çok tatlı güler yüzlü bir beyefendiydi
12,15,"5,0",İsmi gibi gerçekten “Gaziantep Mutfağı”… Yöresel yemeklerin tamamını deneyimleyebileceğiniz özel konseptleri ve güler yüzlü personeliyle bu zamana kadar nasıl gelmemişim dedirtti. Üstelik fiyatları da Gaziantep ortalamasının altında. Memnun kalacaksınız 👍🏻
13,1,"5,0",Çok kaliteli profesyonel .şehir yemekleri ni çok iyi yapıyor. Tavsiye ederim. Başarılı bir restaurant. Şef çok ilgili
13,2,"5,0",Çok güzel bir akustik. Fiyatlar zaten gastronomi şehri pazarlamasından sonra her yerde yüksek. Burası da diğer yerlere nazaran normal. Yemekleri oldukça güzel. En çok da ilgi alaka güzel.
13,3,"1,0",Burası Gaziantepin kalbi denilecek bölgede yer alıyor.Fakat fiyatlar o kadar uçmuş ki anlatamam.8 Ağustos da eşimle beraber buraya gittik 2 adet içli köfte ve 1 porsiyon kuru dolma tabağına tam 273 lira aldılar içli köftenin adedi 70 TL ve içinde sumakdan başka bir şey yok kıyma yok kıyma.Gaziantep belediyesine ihbarda bulundum kaydım da var.Fişiyle beraber sundum ve geri gelen cevap yeri tespit edememişler.Büyüksehir bile müdahale edemiyor.Tam bir müşteriyi KAZIKLAMA yeri.Şaks gibi biz ordayken bir müşteri 5 adet içli köfte paket olarak söyledi ve 350 söylenince müşteri ürünü almadan çıktı.Kardeşim bunu maliyeti ne ki 70 TL alıyorsun hadi beni bir kere kazıklarsın peki ben dururmuyum bunu her yerde anlatırım.Ben sürekli gezen Google yerel rehberim
13,4,"5,0",Diğer meşhur mekanlar kapalı olduğu için geldik . Güler yüzlü çalışanlar temiz servis açtılar . Beyran güzeldi . Ayrıca içli köftesi tavsiyemdir.
13,5,"5,0",İsim yapmış burnu havada lokanta yerine Yesemek'e gittik. Gerek hizmet gerekse yemekler harikaydı. 5 üzerinden 5 elbette.
13,6,"4,0","Mutfak Sanatları Merkezinden sonra gastronominin en iyi sunulduğu mekan. Gastronomi tabağından lezzet alınmıyor. Yuvalama, kızartılmış mumbar, reyhan şerbeti, içli köfte harika. Diğerlerinin lezzeti vasat.  İkram çaylardan zahterin kokusu kekiki andırıyor diyebilirim. Mezeler ise vasat altı. Salata vs hiç yok. Koyun eti hassasiyeti olanlar için tavsiye etmiyorum. Zerdeli sütlaçı ise kalabalıksanız ortaya bir tane alıp sadece tadın derim, hatta bitirebilene ödül bile verebilirsiniz. Personel ilgili ve güleryüzlü. Otoparkı yok, etraftaki paralı otoparklarda yer bulabilirseniz parkedebilirsiniz. Çopunlukla sırada bekleyerek içeri girilmesi gereken bir mekan. Fiyatları pahalı."
13,7,"3,0",İlk defa gittik karşılama çok iyidi tezgahta bir tane bayan vardı mutfağın şefi biraz sohbet ettik çok memnun kaldık reyhan şerbetini tatdık çok beğendik her şeyden memnunduk fakat biz orta masaya oturduğumuz için tam karşıdada çay ocağı vardı bi kız komi ve erkek komi hiç hoş bişekilde birbirlerini eliyolardı kız olan sürekli oğlanı eliyordu ve biz aile olarak bundan hoşlaşmadık bence bir resturanda böyle olması çok ayıp küfürde duyduk umarım bir daha böyle birşeyle karşılaşmayız herşey için teşekkür ederiz
13,8,"1,0",Hayal kırıklığı .garson yönlendirdi ve istemeden fazla yemek getirdi.ikram diye düşündük.gereksiz pahalı.lezzetsizdi.hic gitmeyin başka yer deneyin.adi var tadı yok
13,9,"1,0","Burasi nasil TripAdvisor odulu olmis anlamadim , yani porsiyonlar o kadar az ve yetersiz ki sogan kebabi diye aldik icerisinde 4 adet kofte vardi ,asla ikramlik Meze yada herhangi birsey mevcut degil, hic begenmedim Antep gibi bi sehirde hayatimin en lezzetsiz en AZ ve en pahali yemegi oldu  😅"
13,10,"1,0","Burada ki öneriler üzerine Gaziantep’te gittiğimiz ilk restoranttı. Bizim için büyük bir hayal kırıklığı oldu. Yediğimiz hiç bir şey lezzetli değildi. Beyran tuzsuz suyu lezzetsiz musluk suyu gibiydikemik suyu et suyu tadı yoktu, patlıcan kebabının patlıcanı, eti yağsız ve yine lezzetsizdi. Tadım tabağı olarak gelen mezelerde sadece zeytin güzeldi. Tam anlamıyla dolandırılmış hissettik. Ortamı hoş ama içi boş geldi. Hakaret olarak algılamayın. Gaziantep halkı gitmez sadece turistik gelenler de 1 kere gider bir daha gitmez…."
13,11,"5,0","Gaziantep lezzetin başkenti ise Yesemek bu işin kalbiymiş.

Yöresel kebapların yanısıra tencere yemeklerini de bulabilirsiniz.

Hayatımda yediğim en iyi içli köfte buradaydı, çiğ köfte keza aynı şekilde.

Yuvarlama muhteşemdi.

Fırında ayvalı kebap için kelimem yetmedi.

Sıcak, samimi ve temiz aynı zamanda.

Tek kelime ile enfes ✌🏻"
