Page,Review Number,Rating,Review Text
7,15,"5,0",Uzan denince akla ilk gelen lokumdur. Is icin ziyâret ettiğimizde kofte söyleyip ortaya lokum siparişi verdik. Lokumun lezzeti çok iyi. Bursada en iyisi burada diyebilirim. Izgara konusunda Uzan piyasadaki diğer et mangallara  göre normal.
8,1,"5,0",Tüm et ürünlerini ustalıkla yapıyorlar . Fiyat performans olarak çok iyi. Sadece et ürünleri değil mezeleride gayet leziz. Tek sıkıntısı biraz şehir dışında.
8,2,"5,0",Bursaya gelipte yol boyu yemek yediğiniz et yediğiniz sıradan restaurantlarla karıştırmayın eğer bursaya gelip burada et yerseniz aklınızdan hiç çıkmayacak bir et yemiş olursunuz özellikle lokum adıyla yapılan etinin tadına doyamıyacaksınız ister arkadaşlarınızı ister ailenizi ister misafirlerini götürün unutulmaz tatlar tadacaklarına eminim hizmet kalitesi temiz mutfağı eti pişirmesini bilen ve et işe harika sunuyorlar .
8,3,"3,0",güzel mekan ailece gidilebilir mescid var tavsiye ediyorum şehir merkezine biraz uzak ama gidilir...
8,4,"5,0","Yeşil Bursa’nın ünlü et restaurantlarından bir tanesi. Toplu taşıma ile gidilebilecek bir yer değil, aracınız var ise tercih edebileceğiniz bir yer. Kendi etlerini de satışa hazır şekilde sundukları, çocuklu aileler için de oyun parkı alanının bulunduğu kesinlike et yemekten zevk alacağınız güzel bir mekan. Özellikle lokum etini tavsiye ederim, daha önce de birkaç yerde yediğim aynı etin kaya tuzu ile sunumu harika ve farklı olmuş. Çalışanları da ilgili ve güler yüzlü, güzel bir akşam yemeği için tercih edilebilecek mekanlardan bir tanesi. Ayrılırken muhakkak et almadan çıkmayın, kendi kasabı da içinde mekanın sahiplerini ve yönetimini tebrik ederim."
8,5,"3,0","Hizmeti her zaman aynı seviye de o yüzden kutlamak gerek, ne az ne de fazla, çalışanlar güzel yüzlü fakat eski tadından çok uzakta olduğunu düşünüyorum, etlerden mi pişirilmesinden mi bilemiyorum sadece son gidişimde yine iyi bulamadım."
8,6,"5,0",Bursa denince aklımıza �skender gelir Hayatımda bu kadar güzel eti Marine edip yorumlayan eti farklılık ve lezzet hamuruna çeviren Harika bir yer sanki Bursa'nın çok dışındasınız ama bir o kadar bursa yakınsınız et ve et ürünleri harika bir müessese Kesinlikle tavsiye ederim yiyecek kalitesi süper bursa'da bir şey yemek istiyorsanız eğer Kesinlikle burada yemelisiniz Fiyatı çok Makul ve uygun abartılı bir fiyata sahip değil hizmet ve sunum çok güzel size lüksü değil Kaliteyi sunuyorlar bu kalite yanında mütevazılığı zaten getiriyor kesinlikle Bursa'ya geldiğinizde bu lezzeti tatmanız tavsiye ederim sipariş olarak lokum köfte yanında salata harika kesinlikle pişman olmayacağınız güzel bir Lezzet Sofrası
8,7,"5,0","Bursa kayapa’da şehir merkezine biraz uzak mükemmel tereyağı üstünde lokum yemek için daha uzak olsa bile müptelası olup gidilecek biryer,fiyat kalite olarak çok uygunlar,kesinlikle denemelisiniz..."
8,8,"4,0",Pazartesi kapalılar dikkat :) özellikle lokumu bir Harika .çocuk oyun parkı mevcut ailecek gidebilirsiniz
8,9,"4,0","2019 ramazan ayında ziyaret etmiş olduğum işletme gayet güzel bir yer servisi hızlı, lezzetleri iyi fiyatlar normal. Et konusunda gerçekten iyiler"
8,10,"5,0","Uzan Et canımız lokum istediğinde tek adresimiz. Kaliteli bir mekan, servis hızlı, ürünler lezzetli, salatalar süper, yoğurt efsane, ciğer sarması, lokumu, köftesi hepsi süper. Lüks bir mekan değil ama salaş hiç değil. Temiz ve düzgün bir ortamı var."
8,11,"5,0",Etinden tutun salatasına tatlısına ekmeğine varıncaya kadar bir restaurantın her şeyi mi güzel olur? Gitmeyen varsa şiddetle tavsiye ederim👍
8,12,"4,0",Et işini iyi biliyorlar..Sunum güzel fiyat mantıklı..Sadece hafta sonu çok kalabalık. Ağız tadıyla yemek için hafta içi gidin ..
8,13,"5,0","Lokum çok başarılı, et sulu geliyor. Nasıl pişmesi gerektiğini sormuyorlar ancak tam kıvamında medium-well geliyor. Eti, etin kendi suyuna banarak yiyorsunuz :) Çalışanlar çok güler yüzlü, Cumali Bey ilgilendi masa ile girişten kalkana kadar son derece güler yüzlüydü. Bursa’ya yolunuz düşerse üşenmeyin gelin, bu tada değdiğini göreceksiniz. Patlıcan salatası çok başarılı ve fiyatlar bu lezzetlere oranla oldukça uygun."
8,14,"5,0",Akşam saatlerinde baya yoğun olsada lezzetli şık ve bursaya gelinince mutlaka uğranması gereken bir mekan
8,15,"4,0",Bulunduğu yer itibariyle hafta içi ve öğle yemeği olmasına rağmet kalabalıktı. Mekan tipk bir et restaourantı. sunum ve çeşit harika. özellikle lokum ve sırt yemenizi tavsiye ediyorum.
9,1,"1,0","Tatil yolculuğu öncesi daha önce defalarca gittiğim ve lezzetini beğendiğim bu restorana ailemle bir kez daha gittim. 3 yaşında kızımın bile kucağında taşıyabileceği kadar küçük köpeğimizle restorana alınmadık. Dağ başında et Mangal olmasa anlayacağım, bahçesi olan bir yere neden alınmadığımızı sordum. Bir tane düzgün durumu izah edebilecek yöneticisi bulunmuyor. Tamamen çağ dışı bir yaklaşım içinde kendilerinden başka ( ondanda emin değilim) canlıyı hazmedemiyorlar. Bu tip işletmelerin profesyonellerce idare edilmemesi çok yazık...."
9,2,"3,0","Buranın lokumu meşhur olsa da şahsen pek çiğnenebilir, lezzetli  bulmadım. Yine de bol tereyağlı olarak servis edildiğinden kırmızı et düşkünlerinin hoşuna gidebilir. Köftesi lezzetli denemez. Bir de akşam saatleri çok kalabalık oluyor. Kuyruk bekliyorsunuz. Yine de mekanın havadar ve doğayla iç içe olması, etinin belirli bir kaliteyi yakalamasından dolayı tercih edilebilir."
9,3,"5,0",Açıldığı günden itibaren yemek kalitesini hep korudu. Her gidişinizde aynı kalitede et yiyebileceğiniz mükemmel bir yer.
9,4,"5,0",Ben çok et sevmeme rağmen iyi pişmiş bir et löp löp etti 😁ben daha çok soslu baharatlı terbiye edilmiş et tercih ederim 🙄tabi siz etçil bir insansanız mutlaka uğrayın derim
9,5,"5,0","Lokumu çok güzel. Lokum dışında köftesi fena değil, pirzola güzel, süt helvası iyi. Fiyatlar İstanbul’a göre gayet uygun."
9,6,"5,0","Türkiye de gerçek anlamda biftek pişirebilen çok az yer var
Uzan et onlardan biri.
eti nasıl istediğinizi anlayabiliyor ve ona GÖRE PİŞİREBİLİYORLAR, KAFALARINA GÖRE DEĞİL YANİ."
9,7,"5,0","10 yıldır bursa da en çok tercih ettiğim mekan , kaliteli ürün uygun fiyat. Mekan temiz ve havadar , çalılanlar ilgili."
9,8,"3,0",Yediğiniz et kalitesi ile fiyat doğru orantı . Garsonlardan bazıları çok ilgili ve güleryüzlü bazıları iş telaşında. Lokum yemek isteyenler biraz yağlı ve az pişmiş geliyor eti o şekilde seviyorsanız sıkıntı yok aksi takdirde garsona belirtin
9,9,"4,0",Etler standart yumusak.ve sulu geliyor. Peynirli salatasi ile cok guzel gidiyor.fiyatlara gelince 2 kofte 3 pirzola bir salata 1 kucuk patatese 89 tl odedim
9,10,"5,0","Gayet hızlı servis yapılan hemen bütün ürünleri çok lezzetli, özellikle lokum yemeden dönmemeniz gerken bir yer. Sanırım pazartesileri kapalı dikkat!"
9,11,"1,0","Kapalı bölümünde endüstriyel klimalar direk üzerinize üflüyor. Steak istedik hiçbirinin kalmadığını sadece bonfile olduğunu söylediler, nedenini sorduğumuzda “bitebiliyor ne yapalım?” diye saçma bir cevapla karşılaştık. Mekanın her yerini sinekler basmış, sorduğumuzda yapacak bir şey yok dediler. 

Yıllardır geldiğimiz mekana bir daha gelmeme kararı aldık. Gelmek isteyenler, eski kaliteyi bulamayabilirsiniz."
9,12,"5,0",Oldukça lezzetli bir lokum ve böbrek keyfi yaşamamı sağlayan mekan. Kesinlikle tavsiye ediyorum. Fiyatları da bence bu kaliteye göre makul sayılabilecek düzeyde.
9,13,"2,0",Uzan et mangal popüler oldukça yıllar içinde lezzet kalitesinde gitgide bir düşüş yaşadı. Tamamı ile şahsi fikrim. Kalabalık müşteriye kaliteli hizmet vermek oldukça zordur ama fiyat ve popülerlik konusunda iddalı bir mekan için lezzet kalitesi ilk sırada olmalı.  En son yediğimiz steak üstü oldukça yanmış ve iç kısmı o sulu lezzeti sunmuyordu. Daha da önemlisi sanki et kalitesi de değişmiş. Fiyat lezzet oranı oldukça düşük diyebilirim. Bu fiyata eski kalitelerini tekrar yakalamalarını umuyorum. Bunu test etmek için küçük bir aradan sonra tekrar ziyaret edeceğim.
9,14,"3,0","Öncelikle girişte sigara içilebilir bölüm sorduğumuz garson gerçek anlamda hizmet sektörü için sakıncalı bulunmaması gereken biriydi. Bonfile lokum, böbrek, kuzu sırt ve pirzola söyledik. Kuzu sırt hariç etlerin iyi olduğunu söyleyemem. Sanırım kuzu eti daha çok koyuna yakındı. Bonfile ise tereyağı ile tatlandırılmıştı. Yani her yerde yiyebileceğiniz etler. Ekmek beyaz fabrika ekmeği ve ısıtılmamış. Tatlılardan sıcak yenen bir tatlı var o biraz farklı diğerleri eh işte!  Bir daha gider miyim? Sanmıyorum."
9,15,"5,0","bir kaç kez gittiğim ,lezzetini gayet beğendiğim bir mekan.hem okuyanlara hemde eksiklerini gidermeleri için işletmeye bu sefer yazmak istedim.siparişten önce kesinlikle herse söylenilmeli,gerçekten çok başarılı.getirdikleri kekikli ekmeklerin üzerine döküp döküp yiyebilirsiniz.etlerden lokum,küşleme ve köfte diğerlerinden daha başarılı.hepsini tadan birisi olarak bu 3ünü tercih ediyorum.patates kızartması ise iyi sayılmaz.hamurumsu geliyor,çıtırlık pek olmuyor,sanırım nişastalarını iyi yıkamıyorlar.ketçap mayonez ise baya baya kötü.üzerindeki marka ya yanlış,yada sonradan doldurma yada sıcaktan bozulmuşta olabilirler.
tatlılardan ise süt helvasını tek geçerim,fıstık ektirmeden sadece tarçın ile.tam porsiyon yiyemezsiniz,az porsiyon yemeğin üzerine gayet mâkul.
mekana ise şunu söylemek istiyorum,şekerleri lütfen masadan kaldırın,çok çay ocağı varimsi hava katıyor,zor biliyorum ama ufak çocuğu olanlar için karasineklere çözüm bulmaya çalışın.birde masa araları biraz daha açık olabilir,bebek arabası koyunca iki masa bir gibi olunuyor.
otopark konusu başarılı,birde küçük sanayi üzerinden değil, kesinlikle görükle tarafından gitmeniz tavsiye olunur.yol baya baya diğerine göre güzel

teşekkürler okuduğunuz için ."
10,1,"5,0",Şehir merkezinden uzakta ama o tereyagli lokum icin istanbuldanda ankaradanda en uzaklardanda sirf bu lokum icin gelinebilecek biyer temiz personel guleryuzlu kaliteye gore fiyatlari cok makul hi unutmadan yemekten hemen sonra bursanin guzel tatlilari sut helvasi ve sutlu kadayif yemeyi unutmayin
10,2,"5,0",ailecek gittik biz en çok lokumu be sucuk beğendik. fiyatlar ortalama istersen çiğden de satışı var alıp eve de giderken götürebilirsin. biz 200 liraya 4 yetişkin 2 çocuk doyduk
10,3,"2,0",Yemekler gayret lezzetli fiyatına uygun kaliteli hizmet fakat kafamda dolanan bir şey var ve bu yüzden sormam gerekiyor. Hiç KADIN garson göremedim acaba cinsiyet ayrımcılığı mı yapıyorsunuz ?
10,4,"5,0","Fiyatlar uygun, menü lezzetli. Aynı zamanda kasap bölümünden alışveriş de yapabilirsiniz. Rezervasyona yerel yok. Kalabalık oluyor ama bir şekilde yer bulabilirsiniz."
10,5,"1,0",Yol üstü arkadaş tavsiyesi ile uğradık menüde hepsinden olsun GB bir alternatif vardı garson onu sadece gruplara veriyoruz dedi nedenini anlayamadık fiyatlarda gayet pahalı idi tekrar asla uğramam
10,6,"5,0","Lokum eti çok güzel, onun için İstanbul’dan kalkıp gitmişliğimiz var. Genellikle Ege seyahatleri sonrası dönüşte uğruyoruz. Köfte ve sucuğuda iyi. Açık alanında oturuyorsanız sinek problemi olabiliyor."
10,7,"5,0","Olağan üstü müthiş
Bursadaki yenebilecek en lezzetli taze  tüm et ürünlerini burdan alıyorum. Boş Masa bulmak için  kuyrukta en az 45 dak bekledşğimiz yer"
10,8,"4,0","Lokumu çok lezzetli zamanınız
kısıtlıysa hiç uğramayın derim çoğu zaman masa bosalmasını beklemek zorunda kalıyorsunuz"
10,9,"5,0","Lokum eti gerçekten mükemmel, yoğunluğa göre garsonların ilgisi yada ilgisizliği değişiyor, bazen hızlılar bazen yavaş, bu arada. pazartesi günleri kapalı."
10,10,"4,0",Keyifli güzel bir mekan hafta sonları çok yoğun sıra beklersiniz.Onun dışında fiyatlar makul pazartesi günleri müşterilerine iyi hizmet verebilmek için kapalı.
10,11,"4,0","Bursada dry aged yönteminin kullanıldığı nadir mekanlardan , yediğim 560 gr lık t-bone a aşık oldum resmen çok çok iyiydi . Ambians kötü coca cola kullanılmaması bence eksi , o kadar mesafeyi T-Bone için yine giderim 😊"
10,12,"5,0","Ben çok beğendim, hem mekan olarak hem de lezzet olarak çok iyiler. Fiyatlar da olması gerekenin biraz üzerinde. Ama çok da rahatsız edecek fiyat yok. Küşlemesi 10 numara. Yeri uzak gibi gelse de gitmeye değer."
10,13,"5,0",Memnun kalıyorum her gittiğimde. Sakin zamanları tercih etmek daha keyifli olabilir.Sıra beklemek gerekiyor çoğu kez.
10,14,"5,0","Gerek yiyecekler, gerek diğer ürünler gayet lezzetli ve kaliteli
Fakat Bursamızın genel sıkıntısı bir yer meşhur olursa cılkını çıkartma konusundaki başarımızdan dolayı kuyrukta bekleme sıkıntısı maalesef her zaman gitmemizin önüne geçiyor. Saatini yakalayabilirsek gayet keyifli bir mekan..."
10,15,"5,0","Yorumlara bakarak geldik iyi ki de gelmisiz... uzun zamandır böyle lezzetli et yememistim... arî gibi işleyen bir işletme servis, personel, yemekler muhteşemdi... eğer yolunuz bursaya düşerse iskenderi bir yana bırakın direkt buraya gelin emin olun hic pisman olmazsınız... hatta iyi ki gelmişiz bile diyeceksiniz... fiyat ise sunulan hizmete göre çok çok ıyi..."
11,1,"5,0",Herkesin gönül rahatlığıyla gidebileceği guZel bir işletme lokumunu denemeden dönmeyin ayrıca manzarası da görülmeye deger
11,2,"5,0",Yemekler müthişti.Çok kalabalık olmasına rağmen hizmet çok iyiydi.Kesinlikle et mangal severlerin uğramasını öneririm😋
11,3,"5,0",Etler inanilmaz lezzetli.Tereyagli lokum bir efsane.Patlican salatasi bugune kadar yediklerim arasinda ilk 3 e girer.Baharatli ve zeytinyagli ekmek de harikaydi.Tertemiz bir isletme.Servisleri gayet iyi.Umarim kalitelerini korurlar.
11,4,"5,0","Kırmızı etin lokum hali
Denemeden tadı bilinemez anlatmak tadı vermez ancak damaklarınızda dilinizde tadını alabilirsiniz
Et ile ilgili çeşitler mevcut isteğinize göre sipariş verebilirsiniz tabiiki"
11,5,"5,0","Izgara et menüsü zengin bir restoran. Köfte,sucuk, pirzola,dana bonfile lokum, kuzu bonfile küllenecek, biftek,şiş ve devamı.
En önemli özelliği etlerin lezzetli olması. Köfte ve sucukları az yağlı.Bursa’da bu konuda en iyiler. Arzu ederseniz çıkışta çiğ et olarakda satın alabilirsiniz. Fiyatları makul seviyede"
11,6,"5,0",Bu kadar merkeze uzak bir yere sirf guzel diyorlar diye gelinir mi demeyin gelin coookkk lezzetliii ozellikle lokum mutlaka yenilmeli eve donerken de kasabindan et alinmali sucugunu tavsiye ederim
11,7,"4,0",Cok genis ve nezih bir mekan. Etler ve mezeler gayet lezzetli. Tereyaginda servis edilen bonfile ve koftesini gayet begendim. Sucuk a bayilmadim. Bursa icin tavsiye edebilecegim bir mekan.
11,8,"5,0",Kesinlikle aile ya da arkadaşlarınızla ziyaret etmeniz gereken nokta.. midenize lütfen bu güzelliği yapınız..!! Şiddetle tavsiye..
11,9,"5,0","Kofte, lokum eyvallah tamam da kardesim et yiyeceksen biraz da avlanircasina yemek lazim 😄. Sulu kalin orta-iyi pismis bir biftek ismarlayin kendinize burda. Gelen biftegi yerken nerdeyin ben dersiniz zaten"
11,10,"5,0","Atmosfer, Yemek kalitesi, Sunumu çok iyi idi. Otoparkı mevcut ve genişti. Manzarası çok güzeldi. Tavsiye ederim."
11,11,"3,0",Fiyat performansı ve lezzet açısından ortalama bir mangal/kasap restoranı. aşırı yoğun olması etin standart olarak sunulmasına sebep oluyor. ancak masalar temiz. hizmet hızlı ve mezeleri oldukça başarılı.
11,12,"5,0",Sunum ve ürünler çok güzel fiyatlar makul. Eyler dinlendiriliyor ve ondan sonra sunuma hazırlanıyor.
11,13,"5,0",Bursa daki en iyi et restaurantlarından biri. Biraz şehir dışı. Eğer vaktiniz varsa mutlaka deneyin. Köfte veya pirzola benim önerim. Piyaz ve salata da öyle
11,14,"5,0","Lezzet,hizmet ve kalite kusursuz...Bu kadar yoğun talep gören bir işletmeyi, büyük bir çarklı gibi düzenli işletmek takdire şayan. Emeği geçen herkese teşekkürler."
11,15,"4,0",Normal günlerde en iyi eti ve pişirilmesindeki özenle en lezzetli halinde yiyebilirsiniz. Ama Ramazan'da verdiğiniz ücretin hakkını alamıyorsunuz. Normal günlerde yurt dışından gelen misafirleri bile gözü kapalı götürebildiğimiz bir yer. İşlerini iyi yapıyorlar.
12,1,"5,0",Ayda 2 kez duzenli olarak gidiyorum.Fiyat performans gercekten muthis muthis muthis.hicbir lezzet kaybi yok ayrica sut helvasi da ayri guzel.Bursaya yolu dusen herkes burda bir et yesin.kesinlikle!
12,2,"5,0","Özellikle lokumu çok güzel, Türkiyede bir çok steak restaurantta deneyimlediğim lokum kesinlikle burada en iyisiydi. Fiyat performans olarak da çok iyi kesinlikle denemelisiniz.!!!!"
12,3,"5,0",Etleri çok lezzetli özellikle lokum deneyin. Pirzola geliştirilmesi gerekli. Sucuk ve köftesi de başarılı.
12,4,"5,0","Her Bursa'ya gelişimiz de mutlaka uğruyoruz.Lezzet mükemmel , hizmet oldukça başarılı.Tekrar tekrar gelirim.Lokum ve Pirzola yemek için gelinmez mi?"
12,5,"5,0","""Yahu arkadaş ben lezzetli sulu saf et yemek istiyorum"" diyen kişinin gitmesi gereken yer burası. Başka yerler deneyip riske girmeyin."
12,6,"5,0","Merhaba uzan et mangal hakkında değerlendirmem şöyledir;

Artıları (+)

+ Mekan ulaşımı itibari ile Hasanağa organize sanayiisine yakın olup gayet rahat bir lokasyonda bulunmaktadır,

+ Mekan steak mutfağı olarak oldukça başarılı olup keyifle steak ve türevleri tüketilebilir,

+ Mekan hijyen olarak üst düzey gruptadır.Gayet temiz ve hijyeniktir.

+ Mekan rakam olarak kendi klasmanında ortalama bir rakama sahiptir.

+ Özellikle lokum eti harikadır tavsiye ederim.

Özetle;Rahatlıkla akraba,eş,dost ve misafirlerinizle ziyaret edebileceğiniz bir mekandır."
12,7,"5,0","köfte , kuzu sırt, newyork hepsi güzel. peynirli yeşil salata ve kabak tatlısı denemeden kalkmayın. Yedikten sonra gelecek düşük hesaba da şaşırmayın."
12,8,"4,0","Ikram olarak baslangicta kizarmis ekmek getiriliyor, ustune zeytinyagi ve kekik surulmus. Kulbastiyi biraz yavan buldum ama Dana Dallas pirzola 've kuzu pirzola oldukca basariliydi. Mekanin yaninda genis otoparki mevcut. Tekrar gelmek isterim 've tavsiye ederim."
12,9,"4,0",İlk kez ziyaretinde bulunduğumuz restorantın geniş et çeşidi ve kendine has servis usulü dikkatimizi çeken unsurlardı. Ayrıca kalite-fiyat dengesi çok iyi kurulmuş.
12,10,"4,0","Haftasonu çok yoğun olduklarını duyduğumuz için hafta içi gittik Çalışanların hizmeti iyidi İlk ikram olarak kızarmış ekmeğin üzerine zeytinyağı ve kekikli sunumu gayet iştah açıcıydı özellikle etin pişmesinde çok başarılar Etin lezzetli, lokum ve beytisi çok başarılıydı Ama köftesini çok beğenmedim salata çeşit çok yok 2 çeşit var tatlılarda sütlü cevizli kadayıf çok lezzetliydi Kemalpaşa tatlısı da mevcuttu Masamıza içecek döküldü çalışanları çağırmadan masamıza  gelen bile olmadı uzaktan takip ediyorlarmış görünüyorlar ama masayı silmelerini yoğunluk olmamasına ağırdılar"
12,11,"4,0","Is yemeği icin gittik.
Yemek oncesi gelen kekikli ekmekler oldukca basarili.
Biz lokum yemegi tercih ettik ki oldukca lezzetliydi.
Yemek sonrasi sütlü kadayifi tavsiye ederim.
Yan tarafında otoparki mevcut.
Sehir disinda olmasi handikap, yolunuz duserse mutlaka deneyin."
12,12,"5,0","Arkadaşlarla yenen güzel bir yemekti. Mekan güzel, temiz ve rahattı. Biz cumartesi akşamı gittik. Kapıda yaklaşık 45 dk sıra bekledik. Ama yemekler çok güzel ve lezzetliydi. Bir et restoranına göre çok pahalı değildi. Tavsiye ederim. Güzel bir yemek için her zaman gidilebilir"
12,13,"3,0","güzel lokum yedim
hizmet kalite tatlar ortlalma 
bir şans daha vermek lazım
konumu biraz merkeze uzak"
12,14,"5,0","Şehir merkezinden, trafik ve stresten uzakta afiyetle etinizi yiyebileceğiniz bir restaruant. Lokum yemeden geçmeyin. :)"
12,15,"5,0",Hem hesaplı hem taze hem leziz Biraz kalabalık ama servis hızlı. hafta sonu ise rezervasyon yaptırılması rica olunur.Gitmişken etrafıda gezenilirsiniz afiyet olsunSadece kasap olarak başlamıştı şimdi çk büyük ve çok ssyıda kişiye hizmet veriyorlar
13,1,"5,0",etleri gayet lezzetli fiyat olarakta bence normal. aile mekanı yalnız her gittiğinizde beklemek zorunda olduğunuz bir sıra kuyruğu var buna hazırlıklı olun
13,2,"2,0","Letzte lafım yok fakat hizmet sıfır sevyesinde.
Yemeği bir köpeğin önüne atar gibi servis yapıp rekor fiyatlar istemek uymuyor"
13,3,"5,0","Servis süper, manzara süper, lezzet süper, fiyat süper. Özeti bu.
Karışık et yedim, lokum, pirzola, sucuk ve köfte. Hepsi çok iyi ama pirzola mükemmel. Birdahaki sefere sırf pirzola ve o Harika yoğurdu sipariş edicem."
13,4,"5,0",et yemek için güzel mekan ailecek yada iş arkadaslarınız la gidebileceğiniz nezih bir ortam .ET çeşitleri çok güzel mutalak deneyiniz.
13,5,"5,0","Uzan et mangal Kayapada bilinen çok eski mekanlardan biri. Yıllardır kalite ve lezzetten taviz vermeden üstüne ekleyerek devam eden bir işletme. Et mangal restoranları Nusret modası sonrası ciddi değişime uğradı, ister istemez oluşan bu reklam furyasından Uzan da nasibini almış görünüyor. Bugün yemek yemeye gelen güruha baktığınızda kalburüstü kalantor müşteri grubunun mekan bellediği ve alışkanlıkların bu yönde evrildiğini görüyorsunuz. Ne kadar iyi olursa olsun, bir mekanda parasıyla et yemek için bu kalantor güruhun sıra beklediği görüntüsü bana hiç mantıklı gelmiyor. Yine de başarılı bir işletmedir, gidecek olanlara da şiddetle tavsiye edilir."
13,6,"5,0","Makul fiyatlar ve kalbur ustu lezzet ile lokum yiyebilirsiniz.
Diğer ürünlerde guzel tabi.
Konumu merkezden gelenler için uzak.
Rezervasyon yok, yoğun saatlerde sıra beklemek çok olası. 
Otoparkı yeterince buyuk."
13,7,"5,0",Çok lezzetli ve uygun fiyatlı . Sadece akşam yemeklerinde özellikle haftasonu sıra bekleme olayı var :)
13,8,"4,0","Mekan güzel, etler lezzetli, garsonlar ilgili. Bursa’da et yemek istediğinizde akla ilk gelen mekanlardan biridir bence."
13,9,"5,0","Bursa seyahatimizde ailecek ilk defa gittik. Girişte birkaç dakika sıra beklesek de, sonrasında müthiş lezzetli etler ve hizmetteki güleryüz gerçekten harikaydı.Fiyat olarak dakaliteye göre pahalı sayılamayacak düzeydeydi. Süt helvasını mutlaka deneyimlemelisiniz..."
13,10,"5,0",Nusret gibi havali yerlerde et yemeğe bütçesi uygun olamayan için hem. Efsane ucuz hem. Efsane leziz 😋
13,11,"1,0",Gerçekten et seven ve damak tadına güvendiğim bir arkadaşım tavsiye edince Bursa merkeze oldukça uzak sayılan Kayapa köyündeki mekana hiç gocunmadan gittim. Mekanın otoparkı ve çocuk oyun alanı var. Kapalı ve balkon olmak üzere geniş bir mekan ancak bu kadar özensiz salata köfte steak ben daha önce görmedim. Olağanüstü bir lezzet ya da abartıldığı kadar güzel bir tat yok. Gayet sıradan hatta o kadar yolu (ki ben Kestel tarafından gittim) gitmeye kesinlikle değmez. Yine de ben gittiğimde haftasonuydu ve oturacak yer bulmakta zorlandık. Bursalıları anlamak bazen gerçekten çok zor. Talep olunca da mekan da kendini iyileştirme gereği görmüyor sanırım. Merkezde çok daha güzel köfteciler hatta steakhouse lar mevcut. Herhangi bir kasaptan alacağınız hazır köfte de aynı lezettedir.
13,12,"3,0",lezzti mükemmel ama fiyatlar pahalı.Gerçi ülkede herşey pahalı adamların suçu yok.Ancak kalitede biraz gerileme var.Ülkedeki heryer gibi iyi başlayıp aşırı rağbette sallamama politikası...
13,13,"4,0",Mekan Bursa merkeze uzak olmasına rağmen akşamüstü ve gece manzarası harika. Lokum istedim ve servisi başta olmak üzere Harika idi. Fiyat orta üstü bir seviyede olmasına rağmen hak ediyor. Tek problem sıra bekliyor olmam
13,14,"4,0","Servis hızlı, ürünler lezzetli. Özellikle lokumu denemelisiniz. Manzara da güzel. Güneşli bir havada çok keyifli bir yemek olacaktır."
13,15,"5,0",daha once cok tavsiye edilmisti bunun uzerine yolum dusmesi uzerine ailecek gittik.mekan cok ferah guzel.garsonlar ilgili guleryuzlu.lokum ve kusleme siparis ettik 2 side gercekten guzeldi.patlican salatasini da kesinlikle tavsiye ederim.fiyatlar ne ucuz ne pahali.kesinlikle tavsiye edebilecegim bir yer.
14,1,"5,0","Bütün ürünleri süper. Ellerinize, emeklerinize sağlık. Yemek için sıra beklediğim tek yer. Hizmet süper. Özellikle lokumu tavsiye ediyorum"
14,2,"5,0","Zaman zaman ailecek Pazar yemeklerine gideriz. Fiyatlarda normal. 

Tek sorun kapıda sıra olması, neyseki sıra çabuk ilerliyor.

Lokum yemenizi tavsiye ederim."
14,3,"5,0","Lokum etiyle, köftesiyle, salatasıyla oldukça iyi ve keyifli bir mekan. Fiyat/performans olarak hakkını veriyor. Çalışanlar oldukça iyi ve ilgililer, yemekten sonra tatlınızı yerken çayınızı ve kahvenizi keyifle içebilirsiniz. Bunları ikram ediyorlar zaten, ikinci gidişim oldu ama devamı gelecek, eti gerçekten iyi."
14,4,"5,0","Adı böyle olsa da Bursa'da değme steak restaurantlarina taş çıkartır. Ürünleri lezzetli, servis iyi, otoparkı olmasa da yol kenarında park sıkıntısı yok. Sadece Bursa'yı iyi bilmiyorsanız adresi biraz sapa kaldığı için bulmak zor. Beklemek istemiyorsaniz rezervasyon yaptırın veya yoğun saatten biraz önce gidin. Bursa'ya gelirseniz uğrayın pişman olmazsınız."
14,5,"3,0","Lokum ,sucuk ve köfte yedim.kofte ve sucuk sıradan her yerde yenebilecek türden.lokuma gelince bence özel bir durumu yok.en azından dry aged değil.etin yumuşak yerinden (bonfile)
Bir lokum.lezzeti orta.salata ve süt helvası oldukça iyi.caylari leziz.hizmet Güleryüz temizlik oldukça iyi.4 lokum 4 kola yarım sucuk yarım köfte 1 tane süt helvası 245 TL hesap çıktı."
14,6,"4,0",Etler çok güzel yumuşak  ikramları da çok güzel. Serviste oldukça hızlı tekrar  geleceğim mekanlardan birisi. teşekkürler.
14,7,"4,0",Bir arkadaşımın tavsiyesi ile eşimi götürdüm. Giderken yollar ve mahalleler çok taşra idi bir ara korktum nasıl bir mekanla karşılaşacağım diye ama mekanın kapısına gittiğinizde zaten kaliteli bir mekan old anlıyorsunuz. Lokum efsane ve hizmet de hızlı. 2 kişi salata ve yoğurt dahil 100 tl lik bir hesap ödedik. Çok beğendik yine gideceğiz
